"gene","Nasr_22Rv1","Nasr_RM1","NED_ILSA","high_corr_common"
"LRRN2",0.0666666666666667,0.75,0.3,"No"
"LRSAM1",0.483333333333333,0.116666666666667,-0.535714285714286,"No"
"LRTM2",-0.266666666666667,0.766666666666667,0.428571428571428,"No"
"LRWD1",-0.533333333333333,-0.683333333333333,0.285714285714286,"No"
"LSAMP",0.35,0.916666666666667,0.178571428571429,"No"
"LSG1",-0.15,-0.783333333333333,-0.607142857142857,"No"
"LSM1",-0.483333333333333,-0.683333333333333,0.6,"No"
"LSM10",-0.15,0.616666666666667,0.107142857142857,"No"
"LSM2",-0.533333333333333,-0.65,-0.0714285714285714,"No"
"LSM4",-0.5,-0.866666666666667,0.1,"No"
"LSM6",-0.466666666666667,-0.766666666666667,-0.25,"No"
"LSM8",-0.566666666666667,-0.516666666666667,-0.428571428571428,"Yes"
"LSS",0.633333333333333,-0.666666666666667,0.142857142857143,"No"
"LTA4H",0.283333333333333,-0.0833333333333333,1,"No"
"LTB4R2",-0.0666666666666667,0.783333333333333,0.142857142857143,"No"
"LTBP2",0.6,0.8,-0.75,"No"
"LTBP3",0.183333333333333,0.133333333333333,0.428571428571428,"No"
"LTBP4",0.383333333333333,0.616666666666667,-0.142857142857143,"No"
"LTBR",0.433333333333333,-0.516666666666667,-0.571428571428571,"No"
"LTC4S",-0.466666666666667,0.15,-0.0357142857142857,"No"
"LTV1",-0.116666666666667,-0.733333333333333,0.25,"No"
"LUC7L",0.383333333333333,-0.816666666666667,-0.25,"No"
"LUC7L2",-0.516666666666667,-0.6,0.535714285714286,"No"
"LUM",-0.4,0.766666666666667,0.428571428571428,"No"
"LUZP1",-0.3,-0.816666666666667,-0.607142857142857,"No"
"LXN",0.416666666666667,0.533333333333333,0.942857142857143,"No"
"LY6E",-0.783333333333333,0.716666666666667,-0.857142857142857,"No"
"LYAR",-0.666666666666667,-0.85,-0.357142857142857,"No"
"LYNX1",0.833333333333333,0.75,0.5,"No"
"LYPD5",0.1,0.616666666666667,0.285714285714286,"No"
"LYPLA1",-0.233333333333333,-0.466666666666667,-0.0714285714285714,"No"
"LYPLA2",-0.166666666666667,-0.05,0.107142857142857,"No"
"LYPLAL1",-0.116666666666667,0.0666666666666667,0.0357142857142857,"No"
"LYRM1",0.166666666666667,0.566666666666667,0.142857142857143,"No"
"LYRM4",-0.45,-0.616666666666667,-0.0357142857142857,"No"
"LYSMD1",-0.0666666666666667,0.666666666666667,-0.285714285714286,"No"
"LYSMD2",0.15,-0.516666666666667,0.142857142857143,"No"
"LYSMD4",0.366666666666667,0.95,0.785714285714285,"No"
"LYST",0.116666666666667,0.783333333333333,0.214285714285714,"No"
"LZIC",-0.333333333333333,-0.783333333333333,0.214285714285714,"No"
"LZTS1",-0.283333333333333,0.966666666666667,0,"No"
"M6PR",0.216666666666667,-0.833333333333333,-0.428571428571428,"No"
"MACF1",-0.433333333333333,-0.55,-0.321428571428571,"No"
"MACROD1",-0.0166666666666667,0.566666666666667,-0.535714285714286,"No"
"MACROD2",0.483333333333333,0.266666666666667,-0.314285714285714,"No"
"MAD1L1",-0.833333333333333,-0.683333333333333,0.828571428571429,"No"
"MAD2L2",-0.65,-0.716666666666667,0.75,"No"
"MAEA",-0.7,-0.65,-0.214285714285714,"No"
"MAF",0.883333333333333,0.733333333333333,-0.2,"No"
"MAF1",-0.5,0.733333333333333,0.25,"No"
"MAFA",0.65,0.716666666666667,-0.7,"No"
"MAFB",0.266666666666667,0.85,-0.464285714285714,"No"
"MAFG",0.533333333333333,0.0666666666666667,-0.285714285714286,"No"
"MAGED1",0.05,0,-0.285714285714286,"No"
"MAGEE1",-0.916666666666667,0.633333333333333,0.0357142857142857,"No"
"MAGEF1",0.333333333333333,0.4,-0.285714285714286,"No"
"MAGI1",0.233333333333333,0.616666666666667,0.257142857142857,"No"
"MAGI2",0.85,0.5,0.214285714285714,"No"
"MAGI3",-0.566666666666667,-0.766666666666667,0,"No"
"MAGOH",-0.633333333333333,-0.616666666666667,-0.214285714285714,"No"
"MAK",-0.0333333333333333,0.95,0.714285714285714,"No"
"MAML1",0.716666666666667,0.216666666666667,-0.25,"No"
"MAN1A2",0.5,-0.866666666666667,0.0357142857142857,"No"
"MAN1B1",0.316666666666667,0.166666666666667,0.214285714285714,"No"
"MAN1C1",-0.683333333333333,0.65,-0.142857142857143,"No"
"MAN2A1",-0.75,-0.166666666666667,-0.535714285714286,"No"
"MAN2A2",0.133333333333333,0.683333333333333,0.321428571428571,"No"
"MAN2B1",0.0666666666666667,0.5,0.25,"No"
"MAN2B2",-0.583333333333333,0.65,0.428571428571428,"No"
"MAN2C1",0.183333333333333,-0.716666666666667,0.285714285714286,"No"
"MANEA",-0.25,-0.166666666666667,-0.0714285714285714,"No"
"MAOA",0.533333333333333,-0.833333333333333,0.428571428571428,"No"
"MAP1A",-0.766666666666667,0.683333333333333,0.5,"No"
"MAP1B",0.433333333333333,-0.8,-0.257142857142857,"No"
"MAP1LC3B",0.883333333333333,0.683333333333333,0.0714285714285714,"No"
"MAP1S",-0.7,-0.866666666666667,-0.5,"No"
"MAP2K1",-0.0333333333333333,-0.383333333333333,-0.607142857142857,"No"
"MAP2K4",-0.25,-0.716666666666667,-0.3,"No"
"MAP2K5",0.166666666666667,-0.2,-0.25,"No"
"MAP3K1",0.383333333333333,-0.05,-0.142857142857143,"No"
"MAP3K10",0.666666666666667,0.566666666666667,-0.8,"No"
"MAP3K11",-0.65,-0.6,0.714285714285714,"No"
"MAP3K14",-0.583333333333333,-0.7,0.214285714285714,"No"
"MAP3K2",0.433333333333333,0.683333333333333,-0.0357142857142857,"No"
"MAP3K3",0.633333333333333,-0.683333333333333,0.142857142857143,"No"
"MAP3K6",-0.8,-0.0833333333333333,0.928571428571428,"No"
"MAP3K8",0.3,0.683333333333333,0.928571428571428,"No"
"MAP4K3",0.45,0.683333333333333,0.678571428571428,"No"
"MAP4K4",-0.483333333333333,0.45,-0.678571428571428,"No"
"MAP4K5",0.733333333333333,-0.75,-0.357142857142857,"No"
"MAP6",0.716666666666667,-0.55,-0.535714285714286,"No"
"MAP6D1",-0.433333333333333,0.35,0.571428571428571,"No"
"MAP7",0.466666666666667,1,0.428571428571428,"No"
"MAP7D1",0.0333333333333333,-0.816666666666667,0.178571428571429,"No"
"MAPK1",-0.516666666666667,-0.716666666666667,0.428571428571428,"No"
"MAPK14",-0.716666666666667,-0.666666666666667,-0.392857142857143,"No"
"MAPK3",0.133333333333333,0.733333333333333,0.535714285714286,"No"
"MAPK6",0.866666666666667,-0.75,-0.428571428571428,"No"
"MAPK8IP1",-0.55,0.733333333333333,-0.714285714285714,"No"
"MAPK8IP3",0.233333333333333,0.25,0.142857142857143,"No"
"MAPKAPK2",0.35,-0.583333333333333,0.321428571428571,"No"
"MAPKAPK3",-0.166666666666667,0.666666666666667,-0.392857142857143,"No"
"MAPKBP1",0.533333333333333,0.3,-0.357142857142857,"No"
"MAPRE3",-0.1,0.85,-0.107142857142857,"No"
"MARCH3",-0.266666666666667,0.833333333333333,0.428571428571428,"No"
"MARCH5",0.283333333333333,-0.483333333333333,-0.285714285714286,"No"
"MARCH6",0.666666666666667,-0.15,0.178571428571429,"No"
"MARCH7",-0.133333333333333,-0.733333333333333,-0.314285714285714,"No"
"MARCH8",0.566666666666667,0.716666666666667,-0.642857142857143,"No"
"MARCH9",0.0833333333333333,0.8,-0.5,"No"
"MARCKSL1",0.233333333333333,-0.683333333333333,-0.607142857142857,"No"
"MARK1",0.166666666666667,0.8,-0.142857142857143,"No"
"MARK4",0.483333333333333,0.55,0.892857142857143,"No"
"MARS",0.316666666666667,-0.783333333333333,-0.7,"No"
"MARS2",0.183333333333333,-0.816666666666667,-0.107142857142857,"No"
"MARVELD3",-0.7,0.683333333333333,-0.321428571428571,"No"
"MAST1",0.7,0.983333333333333,0.464285714285714,"No"
"MAST3",-0.35,-0.283333333333333,-0.571428571428571,"No"
"MAST4",0.516666666666667,0.683333333333333,0.357142857142857,"No"
"MASTL",-0.75,0.05,-0.678571428571428,"No"
"MAT2B",-0.383333333333333,0.316666666666667,-0.321428571428571,"No"
"MATK",-0.15,0.8,-0.428571428571428,"No"
"MAX",0.533333333333333,-0.683333333333333,0.257142857142857,"No"
"MAZ",-0.466666666666667,-0.7,0.214285714285714,"No"
"MBD1",-0.183333333333333,-0.0833333333333333,0.142857142857143,"No"
"MBD3",-0.483333333333333,-0.633333333333333,0.657142857142857,"No"
"MBD4",-0.566666666666667,0.233333333333333,0.285714285714286,"No"
"MBD6",0.583333333333333,-0.0666666666666667,-0.25,"No"
"MBIP",0.216666666666667,0.15,0.214285714285714,"No"
"MBNL2",0.7,0.3,0.464285714285714,"No"
"MBNL3",0.2,-0.45,-0.785714285714285,"No"
"MBOAT2",0.0833333333333333,0.566666666666667,-0.75,"No"
"MBOAT7",-0.466666666666667,0.483333333333333,-0.0714285714285714,"No"
"MBP",0.583333333333333,0.966666666666667,-0.2,"No"
"MBTD1",0.783333333333333,0.716666666666667,-0.285714285714286,"No"
"MBTPS2",-0.883333333333333,-0.766666666666667,0.126131244777378,"No"
"MC5R",-0.766666666666667,0.9,0.6,"No"
"MCAT",0,-0.616666666666667,0.428571428571428,"No"
"MCC",0.883333333333333,-0.933333333333333,0.285714285714286,"No"
"MCCC2",-0.283333333333333,-0.483333333333333,0.535714285714286,"No"
"MCEE",-0.216666666666667,0.5,-0.25,"No"
"MCF2L",0.85,0.483333333333333,-0.607142857142857,"No"
"MCFD2",0.483333333333333,0.283333333333333,0.321428571428571,"No"
"MCM10",-0.666666666666667,-0.7,-0.857142857142857,"Yes"
"MCM2",-0.883333333333333,-0.5,-0.0857142857142857,"No"
"MCM3AP",-0.366666666666667,-0.783333333333333,-0.392857142857143,"No"
"MCM4",-0.833333333333333,-0.566666666666667,-0.214285714285714,"No"
"MCM6",-0.7,-0.55,-0.657142857142857,"Yes"
"MCM7",-0.683333333333333,-0.766666666666667,-0.4,"No"
"MCM8",-0.633333333333333,-0.716666666666667,0.142857142857143,"No"
"MCM9",-0.766666666666667,-0.05,0.535714285714286,"No"
"MCPH1",0.133333333333333,-0.883333333333333,0.142857142857143,"No"
"MCRS1",-0.6,-0.666666666666667,-0.642857142857143,"Yes"
"MCTP1",0.6,0.85,-0.0714285714285714,"No"
"MCTS1",-0.366666666666667,-0.433333333333333,1,"No"
"MDFI",-0.483333333333333,0.816666666666667,-0.0714285714285714,"No"
"MDFIC",-0.6,0.6,0.714285714285714,"No"
"MDGA1",-0.366666666666667,1,0.357142857142857,"No"
"MDH2",-0.683333333333333,-0.683333333333333,-0.142857142857143,"No"
"MDK",0.166666666666667,-0.1,-0.4,"No"
"MDM1",-0.433333333333333,-0.766666666666667,-0.464285714285714,"No"
"MDM4",-0.3,-0.466666666666667,0.142857142857143,"No"
"ME1",-0.133333333333333,-0.783333333333333,-0.142857142857143,"No"
"ME2",-0.0666666666666667,-0.75,0.285714285714286,"No"
"ME3",0.0166666666666667,0.583333333333333,0.107142857142857,"No"
"MEA1",-0.683333333333333,0.6,0.107142857142857,"No"
"MECP2",-0.35,0.733333333333333,-0.75,"No"
"MED1",0.6,-0.783333333333333,0.0357142857142857,"No"
"MED10",-0.433333333333333,-0.25,-0.428571428571428,"No"
"MED11",-0.05,-0.733333333333333,-0.464285714285714,"No"
"MED12",0.216666666666667,-0.55,0.371428571428571,"No"
"MED12L",-0.6,0.7,0,"No"
"MED13",0.733333333333333,-0.0833333333333333,0.321428571428571,"No"
"MED13L",0.65,0.05,0.285714285714286,"No"
"MED14",-0.366666666666667,-0.616666666666667,0,"No"
"MED15",0.133333333333333,-0.666666666666667,0.285714285714286,"No"
"MED16",-0.566666666666667,-0.8,0.571428571428571,"No"
"MED17",0.0333333333333333,-0.866666666666667,-0.321428571428571,"No"
"MED18",0.516666666666667,-0.566666666666667,0.464285714285714,"No"
"MED19",0.15,-0.566666666666667,0.535714285714286,"No"
"MED20",0.0333333333333333,-0.866666666666667,0.314285714285714,"No"
"MED21",0.3,-0.45,0,"No"
"MED23",0.933333333333333,-0.666666666666667,-0.142857142857143,"No"
"MED24",-0.6,-0.533333333333333,0.214285714285714,"No"
"MED26",-0.15,-0.65,-0.464285714285714,"No"
"MED28",0.65,0.233333333333333,0,"No"
"MED29",-0.266666666666667,-0.583333333333333,0,"No"
"MED30",-0.45,-0.716666666666667,0.25,"No"
"MED31",0.3,0.2,-0.821428571428571,"No"
"MED6",0.1,-0.4,0.142857142857143,"No"
"MED7",-0.1,-0.366666666666667,-0.357142857142857,"No"
"MED8",-0.233333333333333,-0.733333333333333,-0.0285714285714286,"No"
"MED9",-0.983333333333333,-0.65,-0.178571428571429,"No"
"MEF2C",0.233333333333333,0.933333333333333,-0.607142857142857,"No"
"MEF2D",0.516666666666667,0.1,-0.142857142857143,"No"
"MEGF10",0.133333333333333,0.5,0.5,"No"
"MEGF6",-0.683333333333333,0.6,0.678571428571428,"No"
"MEGF8",-0.283333333333333,0.666666666666667,0.357142857142857,"No"
"MEGF9",-0.166666666666667,0.0166666666666667,-0.428571428571428,"No"
"MEIS1",-0.0333333333333333,0.683333333333333,-0.214285714285714,"No"
"MELK",-0.5,-0.55,-0.314285714285714,"No"
"MEMO1",-0.65,-0.75,0.1,"No"
"MEN1",-0.6,-0.9,0.178571428571429,"No"
"MET",0.0666666666666667,-0.85,0.5,"No"
"METAP1",-0.133333333333333,-0.8,-0.75,"No"
"METRN",-0.966666666666667,-0.516666666666667,-0.464285714285714,"No"
"METRNL",-0.0333333333333333,0.516666666666667,0.642857142857143,"No"
"METTL3",0.25,-0.8,0.392857142857143,"No"
"METTL4",-0.6,-0.683333333333333,0.357142857142857,"No"
"METTL5",-0.366666666666667,-0.45,-0.428571428571428,"No"
"METTL6",-0.533333333333333,-0.716666666666667,-0.714285714285714,"Yes"
"MEX3B",0.833333333333333,0.0833333333333333,0.5,"No"
"MEX3D",-0.383333333333333,-0.516666666666667,-0.314285714285714,"No"
"MFAP3",-0.5,0.466666666666667,0.142857142857143,"No"
"MFAP3L",0.1,-0.35,0.785714285714285,"No"
"MFGE8",0.6,0.716666666666667,0.314285714285714,"No"
"MFHAS1",-0.733333333333333,0.416666666666667,-0.392857142857143,"No"
"MFN1",-0.266666666666667,-0.733333333333333,-0.428571428571428,"No"
"MFN2",-0.4,-0.816666666666667,0.2,"No"
"MFSD1",0.716666666666667,0.783333333333333,-0.107142857142857,"No"
"MFSD10",-0.533333333333333,-0.35,0.821428571428571,"No"
"MFSD11",0.416666666666667,0.75,-0.928571428571428,"No"
"MFSD3",0.55,0.533333333333333,0.142857142857143,"No"
"MFSD5",0.3,-0.5,0.785714285714285,"No"
"MFSD8",0.283333333333333,0.733333333333333,-0.464285714285714,"No"
"MGA",-0.216666666666667,-0.2,-0.321428571428571,"No"
"MGAT2",0,-0.516666666666667,-0.571428571428571,"No"
"MGAT3",-0.65,0.583333333333333,0.5,"No"
"MGAT4A",0.05,0.966666666666667,1,"No"
"MGAT4B",-0.5,0.2,0.0285714285714286,"No"
"MGAT5",-0.533333333333333,0.433333333333333,0,"No"
"MGST2",-0.683333333333333,0.483333333333333,-0.8,"No"
"MIA2",0.733333333333333,-0.75,0.1,"No"
"MIB1",-0.433333333333333,-0.666666666666667,-0.142857142857143,"No"
"MIB2",0.35,0.6,0.607142857142857,"No"
"MICAL2",-0.75,0.266666666666667,-0.0714285714285714,"No"
"MICALL1",0.333333333333333,0.0666666666666667,0.285714285714286,"No"
"MID1",-0.4,-0.65,-0.428571428571429,"No"
"MID1IP1",0.733333333333333,-0.7,-0.285714285714286,"No"
"MIER2",-0.5,-0.666666666666667,-0.5,"Yes"
"MIER3",0.85,-0.683333333333333,0.428571428571428,"No"
"MIF",-0.383333333333333,-0.716666666666667,-0.178571428571429,"No"
"MIF4GD",0.2,-0.916666666666667,0.0357142857142857,"No"
"MINPP1",-0.616666666666667,-0.766666666666667,0.0714285714285714,"No"
"MIPEP",-0.5,-0.65,0.285714285714286,"No"
"MIS12",-0.1,-0.7,0.464285714285714,"No"
"MITD1",0.05,0.816666666666667,-0.321428571428571,"No"
"MITF",0.816666666666667,0.566666666666667,0.142857142857143,"No"
"MKI67",-0.533333333333333,-0.816666666666667,-0.178571428571429,"No"
"MKKS",-0.433333333333333,-0.283333333333333,0.428571428571428,"No"
"MKLN1",0.766666666666667,-0.25,0.0357142857142857,"No"
"MKNK2",0.633333333333333,-0.383333333333333,0.0357142857142857,"No"
"MKRN1",0.75,0.766666666666667,-0.0357142857142857,"No"
"MKRN2",0.183333333333333,-0.3,-0.392857142857143,"No"
"MKRN3",-0.15,0.583333333333333,0.6,"No"
"MKX",0.783333333333333,-0.183333333333333,-0.107142857142857,"No"
"MLF2",-0.35,-0.733333333333333,-0.0285714285714286,"No"
"MLH3",0.783333333333333,0.633333333333333,-0.464285714285714,"No"
"MLKL",0.15,0.0333333333333333,-0.142857142857143,"No"
"MLLT1",-0.366666666666667,-0.533333333333333,0,"No"
"MLLT10",0.166666666666667,-0.783333333333333,0.321428571428571,"No"
"MLLT11",0.616666666666667,-0.0333333333333333,-0.25,"No"
"MLPH",0.483333333333333,0.833333333333333,-0.314285714285714,"No"
"MLX",0.4,-0.25,-0.892857142857143,"No"
"MLXIP",-0.25,-0.783333333333333,-0.107142857142857,"No"
"MLYCD",0.3,0.9,-0.321428571428571,"No"
"MMACHC",-0.433333333333333,-0.833333333333333,0.0714285714285714,"No"
"MMD",0.45,0.0833333333333333,-0.464285714285714,"No"
"MMP11",0.533333333333333,0.75,-0.0285714285714286,"No"
"MMP14",0.1,0.8,0.571428571428571,"No"
"MMP15",-0.566666666666667,0.866666666666667,0.5,"No"
"MMP16",0.0333333333333333,0.75,-0.0714285714285714,"No"
"MMP17",0.233333333333333,0.933333333333333,0.4,"No"
"MMP24",-0.183333333333333,0.766666666666667,0.892857142857143,"No"
"MMP25",0.75,0.983333333333333,0.0857142857142857,"No"
"MN1",0.766666666666667,0.95,-0.321428571428571,"No"
"MND1",-0.45,-0.783333333333333,0,"No"
"MNS1",-0.533333333333333,-0.783333333333333,0.257142857142857,"No"
"MNT",0.716666666666667,-0.4,0.321428571428571,"No"
"MOAP1",0.733333333333333,-0.433333333333333,-0.571428571428571,"No"
"MOCS3",0.0833333333333333,-0.183333333333333,-0.535714285714286,"No"
"MON1A",-0.0333333333333333,0.566666666666667,-0.5,"No"
"MON1B",0.583333333333333,-0.35,0.0714285714285714,"No"
"MON2",0.266666666666667,0.616666666666667,-0.785714285714285,"No"
"MORC4",-0.583333333333333,-0.733333333333333,0,"No"
"MORF4L1",-0.333333333333333,-0.733333333333333,0.321428571428571,"No"
"MORN1",-0.416666666666667,0.816666666666667,-0.5,"No"
"MOSPD2",0.35,0.366666666666667,-0.392857142857143,"No"
"MOSPD3",-0.0166666666666667,-0.15,0.642857142857143,"No"
"MOV10",-0.5,0.616666666666667,0.607142857142857,"No"
"MPG",0.283333333333333,0.583333333333333,0.392857142857143,"No"
"MPHOSPH6",-0.55,-0.666666666666667,-0.214285714285714,"No"
"MPHOSPH8",-0.0333333333333333,-0.583333333333333,0.642857142857143,"No"
"MPI",0.766666666666667,-0.716666666666667,-0.107142857142857,"No"
"MPND",-0.4,-0.05,-0.428571428571428,"No"
"MPP3",-0.0666666666666667,0.733333333333333,0.571428571428571,"No"
"MPP6",-0.133333333333333,-0.816666666666667,0.285714285714286,"No"
"MPP7",0.1,0.716666666666667,0.1,"No"
"MPPE1",-0.366666666666667,0.933333333333333,0.25,"No"
"MPPED2",0.0333333333333333,0.766666666666667,-0.392857142857143,"No"
"MPV17",-0.0333333333333333,0.683333333333333,-0.178571428571429,"No"
"MPV17L",-0.166666666666667,0.883333333333333,-0.214285714285714,"No"
"MPZL2",-0.283333333333333,0.8,-0.214285714285714,"No"
"MPZL3",-0.583333333333333,0.95,-0.9,"No"
"MR1",0.683333333333333,0.733333333333333,-0.0714285714285714,"No"
"MRAS",0.683333333333333,0.483333333333333,-1,"No"
"MREG",-0.216666666666667,-0.6,0.571428571428571,"No"
"MRPL1",-0.483333333333333,-0.566666666666667,-0.392857142857143,"No"
"MRPL12",-0.633333333333333,-0.716666666666667,-0.214285714285714,"No"
"MRPL13",-0.683333333333333,-0.7,-0.9,"No"
"MRPL14",-0.533333333333333,-0.466666666666667,-0.6,"Yes"
"MRPL15",-0.716666666666667,-0.683333333333333,0.178571428571429,"No"
"MRPL16",-0.466666666666667,-0.666666666666667,-0.0857142857142857,"No"
"MRPL17",-0.633333333333333,-0.7,-0.142857142857143,"No"
"MRPL18",-0.6,-0.733333333333333,-0.6,"Yes"
"MRPL19",-0.516666666666667,-0.666666666666667,-0.657142857142857,"Yes"
"MRPL2",0.533333333333333,-0.733333333333333,-0.428571428571428,"No"
"MRPL21",-0.483333333333333,-0.766666666666667,-0.6,"No"
"MRPL23",-0.666666666666667,0.05,-0.321428571428571,"No"
"MRPL24",-0.7,0.166666666666667,-0.428571428571428,"No"
"MRPL28",0.0333333333333333,-0.633333333333333,0.0357142857142857,"No"
"MRPL3",-0.666666666666667,-0.7,-0.7,"Yes"
"MRPL33",-0.116666666666667,-0.0333333333333333,-0.714285714285714,"No"
"MRPL34",0.716666666666667,-0.733333333333333,-0.892857142857143,"No"
"MRPL35",-0.566666666666667,-0.75,1,"No"
"MRPL36",-0.516666666666667,-0.666666666666667,-0.771428571428571,"No"
"MRPL37",-0.633333333333333,-0.75,-0.142857142857143,"No"
"MRPL38",-0.533333333333333,-0.716666666666667,0,"No"
"MRPL39",-0.633333333333333,-0.666666666666667,-0.5,"Yes"
"MRPL4",-0.566666666666667,-0.816666666666667,-0.428571428571428,"No"
"MRPL41",-0.883333333333333,-0.866666666666667,0.464285714285714,"No"
"MRPL43",-0.366666666666667,-0.533333333333333,-0.107142857142857,"No"
"MRPL44",0.366666666666667,-0.633333333333333,0,"No"
"MRPL46",0.05,-0.683333333333333,-0.571428571428571,"No"
"MRPL47",-0.366666666666667,-0.5,-0.3,"No"
"MRPL48",-0.0666666666666667,-0.566666666666667,-0.642857142857143,"No"
"MRPL49",0.716666666666667,-0.65,0.464285714285714,"No"
"MRPL51",-0.666666666666667,-0.55,-0.657142857142857,"Yes"
"MRPL54",0.0333333333333333,-0.633333333333333,-0.107142857142857,"No"
"MRPL9",-0.433333333333333,-0.716666666666667,-0.1,"No"
"MRPS10",-0.5,-0.833333333333333,-0.714285714285714,"No"
"MRPS11",-0.683333333333333,-0.466666666666667,0.571428571428571,"No"
"MRPS12",-0.166666666666667,-0.466666666666667,0.285714285714286,"No"
"MRPS15",-0.0333333333333333,-0.85,-0.464285714285714,"No"
"MRPS16",-0.85,-0.433333333333333,-0.9,"No"
"MRPS17",-0.733333333333333,-0.8,-0.9,"Yes"
"MRPS18A",-0.366666666666667,-0.833333333333333,0.571428571428571,"No"
"MRPS18B",-0.266666666666667,-0.7,1,"No"
"MRPS18C",0.3,0,-0.314285714285714,"No"
"MRPS2",-0.45,-0.733333333333333,-0.0714285714285714,"No"
"MRPS22",-0.316666666666667,-0.683333333333333,-0.2,"No"
"MRPS23",-0.116666666666667,-0.816666666666667,-0.571428571428571,"No"
"MRPS24",-0.483333333333333,-0.683333333333333,-0.6,"Yes"
"MRPS25",-0.333333333333333,-0.65,0.428571428571428,"No"
"MRPS26",0.1,-0.7,-0.642857142857143,"No"
"MRPS27",-0.2,-0.65,-0.6,"No"
"MRPS28",-0.4,-0.816666666666667,-0.0285714285714286,"No"
"MRPS31",-0.666666666666667,-0.65,0,"No"
"MRPS33",-0.533333333333333,-0.616666666666667,-0.75,"Yes"
"MRPS34",-0.166666666666667,-0.416666666666667,-0.5,"No"
"MRPS35",-0.0833333333333333,-0.683333333333333,-0.392857142857143,"No"
"MRPS36",-0.55,-0.616666666666667,-0.5,"Yes"
"MRPS5",0.3,-0.7,-0.142857142857143,"No"
"MRPS6",0.433333333333333,-0.583333333333333,0.3,"No"
"MRPS7",-0.233333333333333,-0.633333333333333,-0.0714285714285714,"No"
"MRPS9",-0.233333333333333,-0.75,-0.25,"No"
"MRRF",0.133333333333333,-0.616666666666667,0.5,"No"
"MRS2",-0.7,-0.433333333333333,0.321428571428571,"No"
"MRTO4",-0.766666666666667,-0.733333333333333,0.25,"No"
"MSH3",-0.75,0.6,0.821428571428571,"No"
"MSH4",0.433333333333333,0.7,0.142857142857143,"No"
"MSH6",-0.7,-0.683333333333333,0.142857142857143,"No"
"MSI1",-0.583333333333333,0.833333333333333,-0.678571428571428,"No"
"MSI2",0.366666666666667,-0.116666666666667,0.178571428571429,"No"
"MSN",-0.283333333333333,-0.366666666666667,0.571428571428571,"No"
"MSR1",0.35,0.9,0.657142857142857,"No"
"MSRA",0.716666666666667,-0.616666666666667,-0.607142857142857,"No"
"MSTO1",-0.166666666666667,-0.866666666666667,0.607142857142857,"No"
"MSX1",-0.416666666666667,0.2,-0.535714285714286,"No"
"MTA1",0.1,-0.733333333333333,-0.2,"No"
"MTA2",-0.783333333333333,-0.816666666666667,-0.25,"No"
"MTBP",-0.8,-0.883333333333333,-0.285714285714286,"No"
"MTCH2",-0.516666666666667,-0.516666666666667,-0.6,"Yes"
"MTCP1",0.266666666666667,0.433333333333333,-0.321428571428571,"No"
"MTDH",-0.166666666666667,-0.883333333333333,0.285714285714286,"No"
"MTF1",0.366666666666667,-0.616666666666667,-0.428571428571428,"No"
"MTFMT",0.333333333333333,-0.533333333333333,-0.178571428571429,"No"
"MTFR1",0.7,-0.716666666666667,-0.428571428571428,"No"
"MTG1",-0.166666666666667,-0.0666666666666667,0.642857142857143,"No"
"MTHFD2",-0.433333333333333,-0.766666666666667,-0.714285714285714,"No"
"MTHFR",0.433333333333333,0.166666666666667,0.642857142857143,"No"
"MTHFS",-0.233333333333333,0.65,-0.607142857142857,"No"
"MTIF2",0.0166666666666667,-0.666666666666667,-0.5,"No"
"MTM1",0.4,0.666666666666667,0.642857142857143,"No"
"MTMR12",-0.5,-0.416666666666667,0.178571428571429,"No"
"MTMR14",0.816666666666667,0.233333333333333,-0.535714285714286,"No"
"MTMR3",0.566666666666667,0.666666666666667,-0.464285714285714,"No"
"MTMR9",-0.5,-0.6,0.0357142857142857,"No"
"MTO1",0.366666666666667,-0.833333333333333,-0.857142857142857,"No"
"MTPN",-0.35,-0.583333333333333,0.0357142857142857,"No"
"MTR",-0.533333333333333,-0.6,-0.785714285714285,"No"
"MTRF1",0.766666666666667,-0.266666666666667,-0.25,"No"
"MTRF1L",0.583333333333333,-0.516666666666667,-0.428571428571428,"No"
"MTRR",-0.566666666666667,-0.683333333333333,0.0357142857142857,"No"
"MTSS1",0.116666666666667,0.7,0.535714285714286,"No"
"MTTP",0.816666666666667,0.666666666666667,-0.0714285714285714,"No"
"MTX2",-0.166666666666667,-0.566666666666667,0.107142857142857,"No"
"MUC20",0.683333333333333,0.783333333333333,-0.0714285714285714,"No"
"MUC6",0.433333333333333,0.916666666666667,-0.5,"No"
"MUL1",-0.2,-0.616666666666667,0.107142857142857,"No"
"MVK",0.666666666666667,-0.616666666666667,0.285714285714286,"No"
"MVP",0.633333333333333,0.65,-0.4,"No"
"MX1",0.866666666666667,0.733333333333333,-0.107142857142857,"No"
"MX2",0.6,0.816666666666667,-0.392857142857143,"No"
"MXD1",0.783333333333333,0.783333333333333,-0.321428571428571,"No"
"MXD3",-0.583333333333333,-0.0833333333333333,-0.428571428571428,"No"
"MXD4",0.633333333333333,0.883333333333333,0.0357142857142857,"No"
"MXI1",0.85,0.666666666666667,0.714285714285714,"Yes"
"MXRA7",-0.166666666666667,-0.7,0.607142857142857,"No"
"MXRA8",0.383333333333333,0.616666666666667,-0.6,"No"
"MYBBP1A",-0.483333333333333,-0.733333333333333,-0.107142857142857,"No"
